"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast"
"7","3526","352","1.000000","1.456069","12","1"
"8","3381","338","1.000000","1.192003","12","1"
"9","1858","185","1.000000","1.176229","12","1"
"10","1770","177","1.000000","0.702148","12","1"
"11","2147","214","1.000000","2.10467","12","1"
"12","2371","237","1.000000","1.24784","12","1"
"13","2447","244","1.000000","0.952203","12","1"
"14","1345","134","1.000000","0.566102","12","1"
"15","2065","206","1.000000","1.329126","12","1"
"16","2222","222","1.000000","0.754242","12","1"
"17","1615","161","1.000000","1.559054","12","1"
"18","1958","195","1.000000","1.122998","12","1"
"1","1038","103","1.000000","1.312593","12","2"
"2","1399","139","1.000000","0.738212","12","2"
"3","4863","486","1.000000","0.932612","12","2"
"4","5104","510","1.000000","0.732913","12","2"
"5","888","88","1.000000","0.359307","12","2"
"6","1015","101","1.000000","0.49684","12","2"
"7","3526","352","1.000000","1.301294","12","2"
"8","3381","338","1.000000","1.154138","12","2"
"9","1858","185","1.000000","0.860316","12","2"
"10","1770","177","1.000000","0.540829","12","2"
"11","2147","214","1.000000","1.763033","12","2"
"12","2371","237","1.000000","1.048363","12","2"
"13","2447","244","1.000000","0.816825","12","2"
"14","1345","134","1.000000","0.482379","12","2"
"15","2065","206","1.000000","1.069282","12","2"
"16","2222","222","1.000000","0.708068","12","2"
"17","1615","161","1.000000","1.084463","12","2"
"18","1958","195","1.000000","0.886289","12","2"
"1","1038","103","1.000000","0.31619","12","3"
"2","1399","139","1.000000","0.024414","12","3"
"3","4863","486","1.000000","0.335936","12","3"
"4","5104","510","1.000000","0.084149","12","3"
"5","888","88","1.000000","0.108096","12","3"
"6","1015","101","1.000000","0.158559","12","3"
"7","3526","352","1.000000","0.154775","12","3"
"8","3381","338","1.000000","0.037866","12","3"
"9","1858","185","1.000000","0.315913","12","3"
"10","1770","177","1.000000","0.161319","12","3"
"11","2147","214","1.000000","0.341637","12","3"
"12","2371","237","1.000000","0.199477","12","3"
"13","2447","244","1.000000","0.135378","12","3"
"14","1345","134","1.000000","0.083722","12","3"
"15","2065","206","1.000000","0.259844","12","3"
"16","2222","222","1.000000","0.046174","12","3"
"17","1615","161","1.000000","0.474591","12","3"
"18","1958","195","1.000000","0.236709","12","3"
